;REGIAO;RENDA;ACESSO À INTERNET PRÓPRIO DOMICILIO;VIA 3G OU 4G;DISCADA OU LINHA TELEFONICA;BANDA LARGA;MICROCOMPUTADOR;MICROCOMPUTADOR PARA INTERNET
135325;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135326;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135327;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Sim;Sim;Sim;Sim
135328;Centro-Oeste;de 2 a 3 SM;2.0;Não;Sim;Sim;Sim;Sim
135329;Centro-Oeste;de 2 a 3 SM;2.0;Não;Sim;Sim;Sim;Sim
135330;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135331;Centro-Oeste;;;;;;;
135332;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135333;Centro-Oeste;;;;;;;
135334;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135335;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135336;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
135337;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135338;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135339;Centro-Oeste;;;;;;;
135340;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135341;Centro-Oeste;;;;;;;
135342;Centro-Oeste;;;;;;;
135343;Centro-Oeste;;;;;;;
135344;Centro-Oeste;;;;;;;
135345;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135346;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135347;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135348;Centro-Oeste;;;;;;;
135349;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135350;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
135351;Centro-Oeste;;;;;;;
135352;Centro-Oeste;;;;;;;
135353;Centro-Oeste;;;;;;;
135354;Centro-Oeste;;;;;;;
135355;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135356;Centro-Oeste;;;;;;;
135357;Centro-Oeste;;;;;;;
135358;Centro-Oeste;;;;;;;
135359;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135360;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
135361;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135362;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135363;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135364;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
135365;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135366;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135367;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Não;Não;
135368;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135369;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135370;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135371;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135372;Centro-Oeste;até 0,25 SM;2.0;Sim;Sim;Não;Sim;Sim
135373;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135374;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135375;Centro-Oeste;;;;;;;
135376;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135377;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135378;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
135379;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135380;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135381;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
135382;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135383;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135384;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135385;Centro-Oeste;;;;;;;
135386;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135387;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135388;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135389;Centro-Oeste;;;;;;;
135390;Centro-Oeste;;;;;;;
135391;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135392;Centro-Oeste;;;;;;;
135393;Centro-Oeste;;;;;;;
135394;Centro-Oeste;Não Disponível;4.0;;;;Sim;Não
135395;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135396;Centro-Oeste;;;;;;;
135397;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135398;Centro-Oeste;;;;;;;
135399;Centro-Oeste;;;;;;;
135400;Centro-Oeste;;;;;;;
135401;Centro-Oeste;;;;;;;
135402;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135403;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135404;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
135405;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135406;Centro-Oeste;;;;;;;
135407;Centro-Oeste;;;;;;;
135408;Centro-Oeste;;;;;;;
135409;Centro-Oeste;;;;;;;
135410;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135411;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135412;Centro-Oeste;;;;;;;
135413;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135414;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
135415;Centro-Oeste;Não Disponível;4.0;;;;Não;
135416;Centro-Oeste;;;;;;;
135417;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135418;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135419;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135420;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135421;Centro-Oeste;;;;;;;
135422;Centro-Oeste;;;;;;;
135423;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135424;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135425;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
135426;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135427;Centro-Oeste;;;;;;;
135428;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135429;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
135430;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Sim;Sim;Sim;Sim
135431;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135432;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
135433;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Sim;Sim;Sim;Sim
135434;Centro-Oeste;;;;;;;
135435;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135436;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
135437;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135438;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135439;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135440;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135441;Centro-Oeste;;;;;;;
135442;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135443;Centro-Oeste;;;;;;;
135444;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135445;Centro-Oeste;;;;;;;
135446;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135447;Centro-Oeste;;;;;;;
135448;Centro-Oeste;;;;;;;
135449;Centro-Oeste;;;;;;;
135450;Centro-Oeste;;;;;;;
135451;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135452;Centro-Oeste;;;;;;;
135453;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135454;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135455;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135456;Centro-Oeste;;;;;;;
135457;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Não
135458;Centro-Oeste;;;;;;;
135459;Centro-Oeste;;;;;;;
135460;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135461;Centro-Oeste;;;;;;;
135462;Centro-Oeste;;;;;;;
135463;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135464;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135465;Centro-Oeste;;;;;;;
135466;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
135467;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135468;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135469;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135470;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135471;Centro-Oeste;;;;;;;
135472;Centro-Oeste;;;;;;;
135473;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135474;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135475;Centro-Oeste;;;;;;;
135476;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135477;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
135478;Centro-Oeste;;;;;;;
135479;Centro-Oeste;;;;;;;
135480;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135481;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135482;Centro-Oeste;;;;;;;
135483;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135484;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
135485;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135486;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135487;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135488;Centro-Oeste;;;;;;;
135489;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135490;Centro-Oeste;;;;;;;
135491;Centro-Oeste;Não Disponível;2.0;Sim;Não;Sim;Sim;Sim
135492;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
135493;Centro-Oeste;;;;;;;
135494;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135495;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135496;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
135497;Centro-Oeste;;;;;;;
135498;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135499;Centro-Oeste;;;;;;;
135500;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135501;Centro-Oeste;;;;;;;
135502;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135503;Centro-Oeste;;;;;;;
135504;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135505;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135506;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135507;Centro-Oeste;;;;;;;
135508;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135509;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135510;Centro-Oeste;;;;;;;
135511;Centro-Oeste;;;;;;;
135512;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135513;Centro-Oeste;;;;;;;
135514;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135515;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135516;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135517;Centro-Oeste;;;;;;;
135518;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135519;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135520;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135521;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135522;Centro-Oeste;;;;;;;
135523;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135524;Centro-Oeste;;;;;;;
135525;Centro-Oeste;;;;;;;
135526;Centro-Oeste;;;;;;;
135527;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135528;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135529;Centro-Oeste;;;;;;;
135530;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135531;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135532;Centro-Oeste;;;;;;;
135533;Centro-Oeste;;;;;;;
135534;Centro-Oeste;;;;;;;
135535;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135536;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
135537;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135538;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135539;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135540;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135541;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Não;Sim;Sim
135542;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135543;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135544;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
135545;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
135546;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135547;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135548;Centro-Oeste;;;;;;;
135549;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135550;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
135551;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135552;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135553;Centro-Oeste;;;;;;;
135554;Centro-Oeste;;;;;;;
135555;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135556;Centro-Oeste;;;;;;;
135557;Centro-Oeste;;;;;;;
135558;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135559;Centro-Oeste;;;;;;;
135560;Centro-Oeste;;;;;;;
135561;Centro-Oeste;;;;;;;
135562;Centro-Oeste;;;;;;;
135563;Centro-Oeste;;;;;;;
135564;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135565;Centro-Oeste;;;;;;;
135566;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135567;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135568;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135569;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
135570;Centro-Oeste;;;;;;;
135571;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
135572;Centro-Oeste;;;;;;;
135573;Centro-Oeste;;;;;;;
135574;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Sim;Sim
135575;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135576;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135577;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135578;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135579;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135580;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135581;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135582;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135583;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135584;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135585;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135586;Centro-Oeste;;;;;;;
135587;Centro-Oeste;;;;;;;
135588;Centro-Oeste;;;;;;;
135589;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
135590;Centro-Oeste;;;;;;;
135591;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
135592;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135593;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
135594;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135595;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135596;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135597;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135598;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135599;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135600;Centro-Oeste;;;;;;;
135601;Centro-Oeste;;;;;;;
135602;Centro-Oeste;;;;;;;
135603;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135604;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135605;Centro-Oeste;;;;;;;
135606;Centro-Oeste;;;;;;;
135607;Centro-Oeste;;;;;;;
135608;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135609;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135610;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135611;Centro-Oeste;;;;;;;
135612;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135613;Centro-Oeste;;;;;;;
135614;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135615;Centro-Oeste;;;;;;;
135616;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135617;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135618;Centro-Oeste;;;;;;;
135619;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
135620;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135621;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
135622;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135623;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
135624;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135625;Centro-Oeste;;;;;;;
135626;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135627;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135628;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
135629;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135630;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
135631;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
135632;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135633;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135634;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135635;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135636;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135637;Centro-Oeste;;;;;;;
135638;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135639;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Sim;Sim
135640;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Não;Não;
135641;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135642;Centro-Oeste;;;;;;;
135643;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135644;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135645;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135646;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135647;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
135648;Centro-Oeste;;;;;;;
135649;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
135650;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
135651;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135652;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135653;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135654;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135655;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Não;Não;
135656;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135657;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135658;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
135659;Centro-Oeste;;;;;;;
135660;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135661;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135662;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
135663;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
135664;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135665;Centro-Oeste;;;;;;;
135666;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
135667;Centro-Oeste;;;;;;;
135668;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
135669;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135670;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135671;Centro-Oeste;;;;;;;
135672;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
135673;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
135674;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135675;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135676;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135677;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135678;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Sim;Sim
135679;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135680;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
135681;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135682;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135683;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135684;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135685;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135686;Centro-Oeste;;;;;;;
135687;Centro-Oeste;;;;;;;
135688;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
135689;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135690;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135691;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135692;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
135693;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135694;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
135695;Centro-Oeste;;;;;;;
135696;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135697;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135698;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Sim;Sim
135699;Centro-Oeste;;;;;;;
135700;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135701;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135702;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
135703;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
135704;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
135705;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135706;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135707;Centro-Oeste;;;;;;;
135708;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
135709;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
135710;Centro-Oeste;;;;;;;
135711;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
135712;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
135713;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
135714;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
135715;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
135716;Centro-Oeste;;;;;;;
135717;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
135718;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Não
135719;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
135720;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
135721;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
135722;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Sim;Não
135723;Centro-Oeste;;;;;;;
135724;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
135725;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
